2000 Eigenvalues converges, out of 2000 requested.
Running with Naux = 2200
read ../MA_best/Simulate_CWNO/CWNO_final_tilde.dat
Starting Davidson with n_aux = 2200, l_buffer = 2600, lc = 2010, thresh = 0.0001, max_iter = 100
Iter 1: V_size = 550, Converged = 0, ‖r‖ (largest λ) = 0.024821793736299516
Iter 2: V_size = 1100, Converged = 5, ‖r‖ (largest λ) = 1.2526369718263815e-5
Iter 3: V_size = 1650, Converged = 309, ‖r‖ (largest λ) = 4.766087216022404
Iter 4: V_size = 2200, Converged = 598, ‖r‖ (largest λ) = 4.200333682520827
Iter 5: V_size = 811, Converged = 618, ‖r‖ (largest λ) = 3.685624079557624e-7
Iter 6: V_size = 1361, Converged = 618, ‖r‖ (largest λ) = 1.15330904264542
Iter 7: V_size = 1911, Converged = 618, ‖r‖ (largest λ) = 0.014263028214306197
Iter 8: V_size = 1100, Converged = 618, ‖r‖ (largest λ) = 0.009706863669200655
Iter 9: V_size = 1650, Converged = 618, ‖r‖ (largest λ) = 0.004143373443125954
Iter 10: V_size = 2200, Converged = 618, ‖r‖ (largest λ) = 0.00039906391773289056
Iter 11: V_size = 1100, Converged = 1153, ‖r‖ (largest λ) = 3.4664779388087894e-5
Iter 12: V_size = 1650, Converged = 1157, ‖r‖ (largest λ) = 3.468992509165193
Iter 13: V_size = 2200, Converged = 1168, ‖r‖ (largest λ) = 1.5848296363610442e-6
Iter 14: V_size = 1089, Converged = 1168, ‖r‖ (largest λ) = 0.0006798534757700369
Iter 15: V_size = 1639, Converged = 1169, ‖r‖ (largest λ) = 0.00011199396961854181
Iter 16: V_size = 2189, Converged = 1375, ‖r‖ (largest λ) = 0.29113008753537145
Iter 17: V_size = 894, Converged = 1584, ‖r‖ (largest λ) = 4.0194092034746694e-5
Iter 18: V_size = 1444, Converged = 1584, ‖r‖ (largest λ) = 2.1496085191378898
Iter 19: V_size = 1994, Converged = 1664, ‖r‖ (largest λ) = 4.793242925624618e-5
Iter 20: V_size = 1020, Converged = 1694, ‖r‖ (largest λ) = 4.830566203000901e-5
Iter 21: V_size = 1570, Converged = 1703, ‖r‖ (largest λ) = 0.877606204065499
Iter 22: V_size = 2120, Converged = 1739, ‖r‖ (largest λ) = 0.8462401143119206
Iter 23: V_size = 1064, Converged = 2001, ‖r‖ (largest λ) = 6.597696383411452e-5
Iter 24: V_size = 1614, Converged = 2001, ‖r‖ (largest λ) = 2.2184682462249476
Converged all required eigenvalues (cluster-aware). Iter = 25
5209.880387 seconds (618.43 M allocations: 27.774 TiB, 1.20% gc time)
Number of FLOPs: 111893740761545

Reading exact Eigenvalues...
Reading eigenvalues from ../MA_best/Simulate_CWNO/CWNO_final_tilde_results.jld2

Compute the difference between computed and exact eigenvalues:
1×2000 adjoint(::Vector{Float64}) with eltype Float64:
